LABEL	NAME	UNIQUENAME	GENOTYPE	SYNONYM1	SYNONYM2	PLOIDY	INSTITUTE	GERMPLASM_GROUP	CURATOR	PROJECT_NAME	CATEGORY	PROJECT_TYPE	YEAR	PROJECT_DESCRIPTION	LOCATION	LOCATION_CODE
445	CIP112186.4					6	Peru-CIP		bdeboeck							
446	CIP112186.5					6	Peru-CIP		bdeboeck							
447	CIP112186.6					6	Peru-CIP		bdeboeck							
448	CIP112186.9					6	Peru-CIP		bdeboeck							
449	CIP112208.1					6	Peru-CIP		bdeboeck							
450	CIP112208.10					6	Peru-CIP		bdeboeck							
451	CIP112208.11					6	Peru-CIP		bdeboeck							
452	CIP112208.12					6	Peru-CIP		bdeboeck							
453	CIP112208.14					6	Peru-CIP		bdeboeck							
454	CIP112208.15					6	Peru-CIP		bdeboeck							
455	CIP112208.2					6	Peru-CIP		bdeboeck							
456	CIP112208.3					6	Peru-CIP		bdeboeck							
457	CIP112208.4					6	Peru-CIP		bdeboeck							
458	CIP112208.7					6	Peru-CIP		bdeboeck							
459	CIP112208.8					6	Peru-CIP		bdeboeck							
460	CIP112208.9					6	Peru-CIP		bdeboeck							
461	CIP112209.1					6	Peru-CIP		bdeboeck							
462	CIP112209.2					6	Peru-CIP		bdeboeck							
463	CIP112209.3					6	Peru-CIP		bdeboeck							
464	CIP112209.5					6	Peru-CIP		bdeboeck							
465	CIP112209.7					6	Peru-CIP		bdeboeck							
466	CIP112210.1					6	Peru-CIP		bdeboeck							
467	CIP112210.10					6	Peru-CIP		bdeboeck							
468	CIP112210.11					6	Peru-CIP		bdeboeck							
469	CIP112210.12					6	Peru-CIP		bdeboeck							
470	CIP112210.13					6	Peru-CIP		bdeboeck							
471	CIP112210.18					6	Peru-CIP		bdeboeck							
472	CIP112210.2					6	Peru-CIP		bdeboeck							
473	CIP112210.3					6	Peru-CIP		bdeboeck							
474	CIP112210.4					6	Peru-CIP		bdeboeck							
475	CIP112210.5					6	Peru-CIP		bdeboeck							
476	CIP112210.7					6	Peru-CIP		bdeboeck							
477	CIP112210.8					6	Peru-CIP		bdeboeck							
478	CIP112210.9					6	Peru-CIP		bdeboeck							
479	CIP112211.1					6	Peru-CIP		bdeboeck							
480	CIP112211.2					6	Peru-CIP		bdeboeck							
481	CIP112212.10					6	Peru-CIP		bdeboeck							
482	CIP112212.3					6	Peru-CIP		bdeboeck							
483	CIP112212.4					6	Peru-CIP		bdeboeck							
484	CIP112212.5					6	Peru-CIP		bdeboeck							
485	CIP112212.6					6	Peru-CIP		bdeboeck							
486	CIP112212.7					6	Peru-CIP		bdeboeck							
487	CIP112212.8					6	Peru-CIP		bdeboeck							
488	CIP112212.9					6	Peru-CIP		bdeboeck							
489	CIP112213.1					6	Peru-CIP		bdeboeck							
490	CIP112213.2					6	Peru-CIP		bdeboeck							
491	CIP112213.3					6	Peru-CIP		bdeboeck							
492	CIP112214.2					6	Peru-CIP		bdeboeck							
493	CIP112215.1					6	Peru-CIP		bdeboeck							
494	CIP112215.10					6	Peru-CIP		bdeboeck							
495	CIP112215.12					6	Peru-CIP		bdeboeck							
496	CIP112215.13					6	Peru-CIP		bdeboeck							
497	CIP112215.15					6	Peru-CIP		bdeboeck							
498	CIP112215.16					6	Peru-CIP		bdeboeck							
499	CIP112215.2					6	Peru-CIP		bdeboeck							
500	CIP112215.3					6	Peru-CIP		bdeboeck							
501	CIP112215.6					6	Peru-CIP		bdeboeck							
502	CIP112215.7					6	Peru-CIP		bdeboeck							
503	CIP112215.8					6	Peru-CIP		bdeboeck							
504	CIP112215.9					6	Peru-CIP		bdeboeck							
505	CIP112216.1					6	Peru-CIP		bdeboeck							
506	CIP112216.10					6	Peru-CIP		bdeboeck							
507	CIP112216.11					6	Peru-CIP		bdeboeck							
508	CIP112216.2					6	Peru-CIP		bdeboeck							
509	CIP112216.4					6	Peru-CIP		bdeboeck							
510	CIP112216.6					6	Peru-CIP		bdeboeck							
511	CIP112216.9					6	Peru-CIP		bdeboeck							
512	CIP112217.1					6	Peru-CIP		bdeboeck							
513	CIP112217.10					6	Peru-CIP		bdeboeck							
514	CIP112217.12					6	Peru-CIP		bdeboeck							
515	CIP112217.13					6	Peru-CIP		bdeboeck							
516	CIP112217.15					6	Peru-CIP		bdeboeck							
517	CIP112217.16					6	Peru-CIP		bdeboeck							
518	CIP112217.17					6	Peru-CIP		bdeboeck							
519	CIP112217.2					6	Peru-CIP		bdeboeck							
520	CIP112217.3					6	Peru-CIP		bdeboeck							
521	CIP112217.5					6	Peru-CIP		bdeboeck							
522	CIP112217.6					6	Peru-CIP		bdeboeck							
523	CIP112217.7					6	Peru-CIP		bdeboeck							
524	CIP112217.9					6	Peru-CIP		bdeboeck							
525	CIP112218.1					6	Peru-CIP		bdeboeck							
526	CIP112218.10					6	Peru-CIP		bdeboeck							
527	CIP112218.11					6	Peru-CIP		bdeboeck							
528	CIP112218.14					6	Peru-CIP		bdeboeck							
529	CIP112218.2					6	Peru-CIP		bdeboeck							
530	CIP112218.3					6	Peru-CIP		bdeboeck							
531	CIP112218.4					6	Peru-CIP		bdeboeck							
532	CIP112218.5					6	Peru-CIP		bdeboeck							
533	CIP112218.6					6	Peru-CIP		bdeboeck							
534	CIP112218.7					6	Peru-CIP		bdeboeck							
535	CIP112218.8					6	Peru-CIP		bdeboeck							
536	CIP112218.9					6	Peru-CIP		bdeboeck							
537	CIP112219.1					6	Peru-CIP		bdeboeck							
538	CIP112219.10					6	Peru-CIP		bdeboeck							
539	CIP112219.12					6	Peru-CIP		bdeboeck							
540	CIP112219.2					6	Peru-CIP		bdeboeck							
541	CIP112219.3					6	Peru-CIP		bdeboeck							
542	CIP112219.4					6	Peru-CIP		bdeboeck							
543	CIP112219.5					6	Peru-CIP		bdeboeck							
544	CIP112219.6					6	Peru-CIP		bdeboeck							
545	CIP112219.7					6	Peru-CIP		bdeboeck							
546	CIP112219.8					6	Peru-CIP		bdeboeck							
547	CIP112220.1					6	Peru-CIP		bdeboeck							
548	CIP112220.10					6	Peru-CIP		bdeboeck							
549	CIP112220.12					6	Peru-CIP		bdeboeck							
550	CIP112220.15					6	Peru-CIP		bdeboeck							
551	CIP112220.4					6	Peru-CIP		bdeboeck							
552	CIP112220.5					6	Peru-CIP		bdeboeck							
553	CIP112220.7					6	Peru-CIP		bdeboeck							
554	CIP112220.8					6	Peru-CIP		bdeboeck							
555	CIP112222.1					6	Peru-CIP		bdeboeck							
556	CIP112223.11					6	Peru-CIP		bdeboeck							
557	CIP112223.12					6	Peru-CIP		bdeboeck							
558	CIP112223.13					6	Peru-CIP		bdeboeck							
559	CIP112223.15					6	Peru-CIP		bdeboeck							
560	CIP112223.2					6	Peru-CIP		bdeboeck							
561	CIP112223.4					6	Peru-CIP		bdeboeck							
562	CIP112223.5					6	Peru-CIP		bdeboeck							
563	CIP112223.6					6	Peru-CIP		bdeboeck							
564	CIP112223.8					6	Peru-CIP		bdeboeck							
565	CIP112223.9					6	Peru-CIP		bdeboeck							
566	CIP112224.14					6	Peru-CIP		bdeboeck							
567	CIP112224.15					6	Peru-CIP		bdeboeck							
568	CIP112224.3					6	Peru-CIP		bdeboeck							
569	CIP112224.4					6	Peru-CIP		bdeboeck							
570	CIP112224.6					6	Peru-CIP		bdeboeck							
571	CIP112224.8					6	Peru-CIP		bdeboeck							
572	CIP112224.9					6	Peru-CIP		bdeboeck							
573	CIP112225.1					6	Peru-CIP		bdeboeck							
574	CIP112226.2					6	Peru-CIP		bdeboeck							
575	CIP112240.1					6	Peru-CIP		bdeboeck							
576	CIP112240.10					6	Peru-CIP		bdeboeck							
577	CIP112240.11					6	Peru-CIP		bdeboeck							
578	CIP112240.13					6	Peru-CIP		bdeboeck							
579	CIP112240.14					6	Peru-CIP		bdeboeck							
580	CIP112240.16					6	Peru-CIP		bdeboeck							
581	CIP112240.2					6	Peru-CIP		bdeboeck							
582	CIP112240.5					6	Peru-CIP		bdeboeck							
583	CIP112240.7					6	Peru-CIP		bdeboeck							
584	CIP112240.8					6	Peru-CIP		bdeboeck							
585	CIP112240.9					6	Peru-CIP		bdeboeck							
586	CIP112241.1					6	Peru-CIP		bdeboeck							
587	CIP112242.1					6	Peru-CIP		bdeboeck							
588	CIP112242.3					6	Peru-CIP		bdeboeck							
589	CIP112243.1					6	Peru-CIP		bdeboeck							
590	CIP112243.3					6	Peru-CIP		bdeboeck							
591	CIP112243.6					6	Peru-CIP		bdeboeck							
592	CIP112244.10					6	Peru-CIP		bdeboeck							
593	CIP112244.11					6	Peru-CIP		bdeboeck							
594	CIP112244.12					6	Peru-CIP		bdeboeck							
595	CIP112244.13					6	Peru-CIP		bdeboeck							
596	CIP112244.14					6	Peru-CIP		bdeboeck							
597	CIP112244.15					6	Peru-CIP		bdeboeck							
598	CIP112244.16					6	Peru-CIP		bdeboeck							
599	CIP112244.18					6	Peru-CIP		bdeboeck							
600	CIP112244.2					6	Peru-CIP		bdeboeck							
601	CIP112244.3					6	Peru-CIP		bdeboeck							
602	CIP112244.5					6	Peru-CIP		bdeboeck							
603	CIP112244.6					6	Peru-CIP		bdeboeck							
604	CIP112244.7					6	Peru-CIP		bdeboeck							
605	CIP112244.8					6	Peru-CIP		bdeboeck							
606	CIP112245.1					6	Peru-CIP		bdeboeck							
607	CIP112245.2					6	Peru-CIP		bdeboeck							
608	CIP112245.3					6	Peru-CIP		bdeboeck							
609	CIP112245.4					6	Peru-CIP		bdeboeck							
610	CIP112246.1					6	Peru-CIP		bdeboeck							
611	CIP112246.10					6	Peru-CIP		bdeboeck							
612	CIP112246.4					6	Peru-CIP		bdeboeck							
613	CIP112246.8					6	Peru-CIP		bdeboeck							
614	CIP112247.2					6	Peru-CIP		bdeboeck							
615	CIP112247.3					6	Peru-CIP		bdeboeck							
616	CIP112247.4					6	Peru-CIP		bdeboeck							
617	CIP112247.6					6	Peru-CIP		bdeboeck							
618	CIP112247.8					6	Peru-CIP		bdeboeck							
619	CIP112247.9					6	Peru-CIP		bdeboeck							
620	CIP112248.11					6	Peru-CIP		bdeboeck							
621	CIP112248.16					6	Peru-CIP		bdeboeck							
622	CIP112248.4					6	Peru-CIP		bdeboeck							
623	CIP112248.5					6	Peru-CIP		bdeboeck							
624	CIP112248.7					6	Peru-CIP		bdeboeck							
625	CIP112249.1					6	Peru-CIP		bdeboeck							
626	CIP112249.3					6	Peru-CIP		bdeboeck							
627	CIP112250.1					6	Peru-CIP		bdeboeck							
628	CIP112250.2					6	Peru-CIP		bdeboeck							
629	CIP112250.3					6	Peru-CIP		bdeboeck							
630	CIP112250.4					6	Peru-CIP		bdeboeck							
631	CIP112250.5					6	Peru-CIP		bdeboeck							
632	CIP112259.1					6	Peru-CIP		bdeboeck							
633	CIP112259.2					6	Peru-CIP		bdeboeck							
634	CIP112259.3					6	Peru-CIP		bdeboeck							
635	CIP112259.4					6	Peru-CIP		bdeboeck							
636	CIP112259.5					6	Peru-CIP		bdeboeck							
637	CIP112259.8					6	Peru-CIP		bdeboeck							
638	CIP112260.1					6	Peru-CIP		bdeboeck							
639	CIP112260.2					6	Peru-CIP		bdeboeck							
640	CIP112260.3					6	Peru-CIP		bdeboeck							
641	CIP112260.5					6	Peru-CIP		bdeboeck							
642	CIP112260.6					6	Peru-CIP		bdeboeck							
643	CIP112261.10					6	Peru-CIP		bdeboeck							
644	CIP112261.11					6	Peru-CIP		bdeboeck							
645	CIP112261.12					6	Peru-CIP		bdeboeck							
646	CIP112261.13					6	Peru-CIP		bdeboeck							
647	CIP112261.14					6	Peru-CIP		bdeboeck							
648	CIP112261.15					6	Peru-CIP		bdeboeck							
649	CIP112261.2					6	Peru-CIP		bdeboeck							
650	CIP112261.4					6	Peru-CIP		bdeboeck							
651	CIP112261.6					6	Peru-CIP		bdeboeck							
652	CIP112261.7					6	Peru-CIP		bdeboeck							
653	CIP112261.9					6	Peru-CIP		bdeboeck							
654	CIP112262.1					6	Peru-CIP		bdeboeck							
655	CIP112263.1					6	Peru-CIP		bdeboeck							
656	CIP112263.10					6	Peru-CIP		bdeboeck							
657	CIP112263.11					6	Peru-CIP		bdeboeck							
658	CIP112263.12					6	Peru-CIP		bdeboeck							
659	CIP112263.13					6	Peru-CIP		bdeboeck							
660	CIP112263.14					6	Peru-CIP		bdeboeck							
661	CIP112263.2					6	Peru-CIP		bdeboeck							
662	CIP112263.3					6	Peru-CIP		bdeboeck							
663	CIP112263.4					6	Peru-CIP		bdeboeck							
664	CIP112263.5					6	Peru-CIP		bdeboeck							
665	CIP112263.7					6	Peru-CIP		bdeboeck							
666	CIP112263.9					6	Peru-CIP		bdeboeck							
667	CIP112264.1					6	Peru-CIP		bdeboeck							
668	CIP112264.2					6	Peru-CIP		bdeboeck							
669	CIP112264.3					6	Peru-CIP		bdeboeck							
670	CIP112264.4					6	Peru-CIP		bdeboeck							
671	CIP112264.5					6	Peru-CIP		bdeboeck							
672	CIP112264.7					6	Peru-CIP		bdeboeck							
673	CIP112264.8					6	Peru-CIP		bdeboeck							
674	CIP112264.9					6	Peru-CIP		bdeboeck							
675	CIP112265.1					6	Peru-CIP		bdeboeck							
676	CIP112265.10					6	Peru-CIP		bdeboeck							
677	CIP112265.11					6	Peru-CIP		bdeboeck							
678	CIP112265.12					6	Peru-CIP		bdeboeck							
679	CIP112265.13					6	Peru-CIP		bdeboeck							
680	CIP112265.14					6	Peru-CIP		bdeboeck							
681	CIP112265.2					6	Peru-CIP		bdeboeck							
682	CIP112265.3					6	Peru-CIP		bdeboeck							
683	CIP112265.4					6	Peru-CIP		bdeboeck							
684	CIP112265.5					6	Peru-CIP		bdeboeck							
685	CIP112265.6					6	Peru-CIP		bdeboeck							
686	CIP112265.7					6	Peru-CIP		bdeboeck							
687	CIP112265.8					6	Peru-CIP		bdeboeck							
688	CIP112278.1					6	Peru-CIP		bdeboeck							
689	CIP112278.2					6	Peru-CIP		bdeboeck							
690	CIP112278.3					6	Peru-CIP		bdeboeck							
691	CIP112279.1					6	Peru-CIP		bdeboeck							
692	CIP113641.1	BT13.001				6	Uganda-CIP		bdeboeck							
693	CIP113641.101	BT13.101				6	Uganda-CIP		bdeboeck							
694	CIP113641.104	BT13.104				6	Uganda-CIP		bdeboeck							
695	CIP113641.108	BT13.108				6	Uganda-CIP		bdeboeck							
696	CIP113641.112	BT13.112				6	Uganda-CIP		bdeboeck							
697	CIP113641.113	BT13.113				6	Uganda-CIP		bdeboeck							
698	CIP113641.12	BT13.012				6	Uganda-CIP		bdeboeck							
699	CIP113641.123	BT13.123				6	Uganda-CIP		bdeboeck							
700	CIP113641.127	BT13.127				6	Uganda-CIP		bdeboeck							
701	CIP113641.13	BT13.013				6	Uganda-CIP		bdeboeck							
702	CIP113641.130	BT13.130				6	Uganda-CIP		bdeboeck							
703	CIP113641.134	BT13.134				6	Uganda-CIP		bdeboeck							
704	CIP113641.135	BT13.135				6	Uganda-CIP		bdeboeck							
705	CIP113641.137	BT13.137				6	Uganda-CIP		bdeboeck							
706	CIP113641.14	BT13.014				6	Uganda-CIP		bdeboeck							
707	CIP113641.140	BT13.140				6	Uganda-CIP		bdeboeck							
708	CIP113641.143	BT13.143				6	Uganda-CIP		bdeboeck							
709	CIP113641.145	BT13.145				6	Uganda-CIP		bdeboeck							
710	CIP113641.15	BT13.015				6	Uganda-CIP		bdeboeck							
711	CIP113641.151	BT13.151				6	Uganda-CIP		bdeboeck							
712	CIP113641.152	BT13.152				6	Uganda-CIP		bdeboeck							
713	CIP113641.153	BT13.153				6	Uganda-CIP		bdeboeck							
714	CIP113641.156	BT13.156				6	Uganda-CIP		bdeboeck							
715	CIP113641.160	BT13.160				6	Uganda-CIP		bdeboeck							
716	CIP113641.163	BT13.163				6	Uganda-CIP		bdeboeck							
717	CIP113641.165	BT13.165				6	Uganda-CIP		bdeboeck							
718	CIP113641.169	BT13.169				6	Uganda-CIP		bdeboeck							
719	CIP113641.172	BT13.172				6	Uganda-CIP		bdeboeck							
720	CIP113641.174	BT13.174				6	Uganda-CIP		bdeboeck							
721	CIP113641.18	BT13.018				6	Uganda-CIP		bdeboeck							
722	CIP113641.180	BT13.180				6	Uganda-CIP		bdeboeck							
723	CIP113641.181	BT13.181				6	Uganda-CIP		bdeboeck							
724	CIP113641.182	BT13.182				6	Uganda-CIP		bdeboeck							
725	CIP113641.183	BT13.183				6	Uganda-CIP		bdeboeck							
726	CIP113641.184	BT13.184				6	Uganda-CIP		bdeboeck							
727	CIP113641.185	BT13.185				6	Uganda-CIP		bdeboeck							
728	CIP113641.186	BT13.186				6	Uganda-CIP		bdeboeck							
729	CIP113641.188	BT13.188				6	Uganda-CIP		bdeboeck							
730	CIP113641.19	BT13.019				6	Uganda-CIP		bdeboeck							
731	CIP113641.196	BT13.196				6	Uganda-CIP		bdeboeck							
732	CIP113641.197	BT13.197				6	Uganda-CIP		bdeboeck							
733	CIP113641.198	BT13.198				6	Uganda-CIP		bdeboeck							
734	CIP113641.2	BT13.002				6	Uganda-CIP		bdeboeck							
735	CIP113641.20	BT13.020				6	Uganda-CIP		bdeboeck							
736	CIP113641.200	BT13.200				6	Uganda-CIP		bdeboeck							
737	CIP113641.202	BT13.202				6	Uganda-CIP		bdeboeck							
738	CIP113641.205	BT13.205				6	Uganda-CIP		bdeboeck							
739	CIP113641.206	BT13.206				6	Uganda-CIP		bdeboeck							
740	CIP113641.21	BT13.021				6	Uganda-CIP		bdeboeck							
741	CIP113641.211	BT13.211				6	Uganda-CIP		bdeboeck							
742	CIP113641.225	BT13.225				6	Uganda-CIP		bdeboeck							
743	CIP113641.226	BT13.226				6	Uganda-CIP		bdeboeck							
744	CIP113641.227	BT13.227				6	Uganda-CIP		bdeboeck							
745	CIP113641.228	BT13.228				6	Uganda-CIP		bdeboeck							
746	CIP113641.230	BT13.230				6	Uganda-CIP		bdeboeck							
747	CIP113641.231	BT13.231				6	Uganda-CIP		bdeboeck							
748	CIP113641.232	BT13.232				6	Uganda-CIP		bdeboeck							
749	CIP113641.233	BT13.233				6	Uganda-CIP		bdeboeck							
750	CIP113641.234	BT13.234				6	Uganda-CIP		bdeboeck							
751	CIP113641.235	BT13.235				6	Uganda-CIP		bdeboeck							
752	CIP113641.237	BT13.237				6	Uganda-CIP		bdeboeck							
753	CIP113641.239	BT13.239				6	Uganda-CIP		bdeboeck							
754	CIP113641.242	BT13.242				6	Uganda-CIP		bdeboeck							
755	CIP113641.244	BT13.244				6	Uganda-CIP		bdeboeck							
756	CIP113641.245	BT13.245				6	Uganda-CIP		bdeboeck							
757	CIP113641.247	BT13.247				6	Uganda-CIP		bdeboeck							
758	CIP113641.250	BT13.250				6	Uganda-CIP		bdeboeck							
759	CIP113641.251	BT13.251				6	Uganda-CIP		bdeboeck							
760	CIP113641.252	BT13.252				6	Uganda-CIP		bdeboeck							
761	CIP113641.255	BT13.255				6	Uganda-CIP		bdeboeck							
762	CIP113641.259	BT13.259				6	Uganda-CIP		bdeboeck							
763	CIP113641.261	BT13.261				6	Uganda-CIP		bdeboeck							
764	CIP113641.262	BT13.262				6	Uganda-CIP		bdeboeck							
765	CIP113641.263	BT13.263				6	Uganda-CIP		bdeboeck							
766	CIP113641.264	BT13.264				6	Uganda-CIP		bdeboeck							
767	CIP113641.266	BT13.266				6	Uganda-CIP		bdeboeck							
768	CIP113641.267	BT13.267				6	Uganda-CIP		bdeboeck							
769	CIP113641.27	BT13.027				6	Uganda-CIP		bdeboeck							
770	CIP113641.277	BT13.277				6	Uganda-CIP		bdeboeck							
771	CIP113641.278	BT13.278				6	Uganda-CIP		bdeboeck							
772	CIP113641.279	BT13.279				6	Uganda-CIP		bdeboeck							
773	CIP113641.28	BT13.028				6	Uganda-CIP		bdeboeck							
774	CIP113641.280	BT13.280				6	Uganda-CIP		bdeboeck							
775	CIP113641.282	BT13.282				6	Uganda-CIP		bdeboeck							
776	CIP113641.283	BT13.283				6	Uganda-CIP		bdeboeck							
777	CIP113641.284	BT13.284				6	Uganda-CIP		bdeboeck							
778	CIP113641.286	BT13.286				6	Uganda-CIP		bdeboeck							
779	CIP113641.289	BT13.289				6	Uganda-CIP		bdeboeck							
780	CIP113641.290	BT13.290				6	Uganda-CIP		bdeboeck							
781	CIP113641.291	BT13.291				6	Uganda-CIP		bdeboeck							
782	CIP113641.292	BT13.292				6	Uganda-CIP		bdeboeck							
783	CIP113641.293	BT13.293				6	Uganda-CIP		bdeboeck							
784	CIP113641.294	BT13.294				6	Uganda-CIP		bdeboeck							
785	CIP113641.296	BT13.296				6	Uganda-CIP		bdeboeck							
786	CIP113641.297	BT13.297				6	Uganda-CIP		bdeboeck							
787	CIP113641.298	BT13.298				6	Uganda-CIP		bdeboeck							
788	CIP113641.299	BT13.299				6	Uganda-CIP		bdeboeck							
789	CIP113641.3	BT13.003				6	Uganda-CIP		bdeboeck							
790	CIP113641.30	BT13.030				6	Uganda-CIP		bdeboeck							
791	CIP113641.301	BT13.301				6	Uganda-CIP		bdeboeck							
792	CIP113641.303	BT13.303				6	Uganda-CIP		bdeboeck							
793	CIP113641.306	BT13.306				6	Uganda-CIP		bdeboeck							
794	CIP113641.307	BT13.307				6	Uganda-CIP		bdeboeck							
795	CIP113641.308	BT13.308				6	Uganda-CIP		bdeboeck							
796	CIP113641.309	BT13.309				6	Uganda-CIP		bdeboeck							
797	CIP113641.31	BT13.031				6	Uganda-CIP		bdeboeck							
798	CIP113641.312	BT13.312				6	Uganda-CIP		bdeboeck							
799	CIP113641.313	BT13.313				6	Uganda-CIP		bdeboeck							
800	CIP113641.315	BT13.315				6	Uganda-CIP		bdeboeck							
801	CIP113641.316	BT13.316				6	Uganda-CIP		bdeboeck							
802	CIP113641.318	BT13.318				6	Uganda-CIP		bdeboeck							
803	CIP113641.319	BT13.319				6	Uganda-CIP		bdeboeck							
804	CIP113641.321	BT13.321				6	Uganda-CIP		bdeboeck							
805	CIP113641.322	BT13.322				6	Uganda-CIP		bdeboeck							
806	CIP113641.324	BT13.324				6	Uganda-CIP		bdeboeck							
807	CIP113641.328	BT13.328				6	Uganda-CIP		bdeboeck							
808	CIP113641.329	BT13.329				6	Uganda-CIP		bdeboeck							
809	CIP113641.33	BT13.033				6	Uganda-CIP		bdeboeck							
810	CIP113641.333	BT13.333				6	Uganda-CIP		bdeboeck							
811	CIP113641.337	BT13.337				6	Uganda-CIP		bdeboeck							
812	CIP113641.339	BT13.339				6	Uganda-CIP		bdeboeck							
813	CIP113641.342	BT13.342				6	Uganda-CIP		bdeboeck							
814	CIP113641.344	BT13.344				6	Uganda-CIP		bdeboeck							
815	CIP113641.349	BT13.349				6	Uganda-CIP		bdeboeck							
816	CIP113641.35	BT13.035				6	Uganda-CIP		bdeboeck							
817	CIP113641.351	BT13.351				6	Uganda-CIP		bdeboeck							
818	CIP113641.353	BT13.353				6	Uganda-CIP		bdeboeck							
819	CIP113641.355	BT13.355				6	Uganda-CIP		bdeboeck							
820	CIP113641.356	BT13.356				6	Uganda-CIP		bdeboeck							
821	CIP113641.358	BT13.358				6	Uganda-CIP		bdeboeck							
822	CIP113641.359	BT13.359				6	Uganda-CIP		bdeboeck							
823	CIP113641.360	BT13.360				6	Uganda-CIP		bdeboeck							
824	CIP113641.361	BT13.361				6	Uganda-CIP		bdeboeck							
825	CIP113641.365	BT13.365				6	Uganda-CIP		bdeboeck							
826	CIP113641.366	BT13.366				6	Uganda-CIP		bdeboeck							
827	CIP113641.367	BT13.367				6	Uganda-CIP		bdeboeck							
828	CIP113641.369	BT13.369				6	Uganda-CIP		bdeboeck							
829	CIP113641.37	BT13.037				6	Uganda-CIP		bdeboeck							
830	CIP113641.370	BT13.370				6	Uganda-CIP		bdeboeck							
831	CIP113641.371	BT13.371				6	Uganda-CIP		bdeboeck							
832	CIP113641.374	BT13.374				6	Uganda-CIP		bdeboeck							
833	CIP113641.375	BT13.375				6	Uganda-CIP		bdeboeck							
834	CIP113641.376	BT13.376				6	Uganda-CIP		bdeboeck							
835	CIP113641.379	BT13.379				6	Uganda-CIP		bdeboeck							
836	CIP113641.38	BT13.038				6	Uganda-CIP		bdeboeck							
837	CIP113641.380	BT13.380				6	Uganda-CIP		bdeboeck							
838	CIP113641.382	BT13.382				6	Uganda-CIP		bdeboeck							
839	CIP113641.383	BT13.383				6	Uganda-CIP		bdeboeck							
840	CIP113641.384	BT13.384				6	Uganda-CIP		bdeboeck							
841	CIP113641.385	BT13.385				6	Uganda-CIP		bdeboeck							
842	CIP113641.387	BT13.387				6	Uganda-CIP		bdeboeck							
843	CIP113641.389	BT13.389				6	Uganda-CIP		bdeboeck							
844	CIP113641.39	BT13.039				6	Uganda-CIP		bdeboeck							
845	CIP113641.390	BT13.390				6	Uganda-CIP		bdeboeck							
846	CIP113641.391	BT13.391				6	Uganda-CIP		bdeboeck							
847	CIP113641.392	BT13.392				6	Uganda-CIP		bdeboeck							
848	CIP113641.393	BT13.393				6	Uganda-CIP		bdeboeck							
849	CIP113641.396	BT13.396				6	Uganda-CIP		bdeboeck							
850	CIP113641.397	BT13.397				6	Uganda-CIP		bdeboeck							
851	CIP113641.400	BT13.400				6	Uganda-CIP		bdeboeck							
852	CIP113641.401	BT13.401				6	Uganda-CIP		bdeboeck							
853	CIP113641.403	BT13.403				6	Uganda-CIP		bdeboeck							
854	CIP113641.406	BT13.406				6	Uganda-CIP		bdeboeck							
855	CIP113641.407	BT13.407				6	Uganda-CIP		bdeboeck							
856	CIP113641.408	BT13.408				6	Uganda-CIP		bdeboeck							
857	CIP113641.410	BT13.410				6	Uganda-CIP		bdeboeck							
858	CIP113641.411	BT13.411				6	Uganda-CIP		bdeboeck							
859	CIP113641.413	BT13.413				6	Uganda-CIP		bdeboeck							
860	CIP113641.414	BT13.414				6	Uganda-CIP		bdeboeck							
861	CIP113641.42	BT13.042				6	Uganda-CIP		bdeboeck							
862	CIP113641.426	BT13.426				6	Uganda-CIP		bdeboeck							
863	CIP113641.427	BT13.427				6	Uganda-CIP		bdeboeck							
864	CIP113641.429	BT13.429				6	Uganda-CIP		bdeboeck							
865	CIP113641.430	BT13.430				6	Uganda-CIP		bdeboeck							
866	CIP113641.431	BT13.431				6	Uganda-CIP		bdeboeck							
867	CIP113641.432	BT13.432				6	Uganda-CIP		bdeboeck							
868	CIP113641.434	BT13.434				6	Uganda-CIP		bdeboeck							
869	CIP113641.441	BT13.441				6	Uganda-CIP		bdeboeck							
870	CIP113641.443	BT13.443				6	Uganda-CIP		bdeboeck							
871	CIP113641.45	BT13.045				6	Uganda-CIP		bdeboeck							
872	CIP113641.47	BT13.047				6	Uganda-CIP		bdeboeck							
873	CIP113641.48	BT13.048				6	Uganda-CIP		bdeboeck							
874	CIP113641.49	BT13.049				6	Uganda-CIP		bdeboeck							
875	CIP113641.51	BT13.051				6	Uganda-CIP		bdeboeck							
876	CIP113641.57	BT13.057				6	Uganda-CIP		bdeboeck							
877	CIP113641.58	BT13.058				6	Uganda-CIP		bdeboeck							
878	CIP113641.59	BT13.059				6	Uganda-CIP		bdeboeck							
879	CIP113641.61	BT13.061				6	Uganda-CIP		bdeboeck							
880	CIP113641.62	BT13.062				6	Uganda-CIP		bdeboeck							
881	CIP113641.63	BT13.063				6	Uganda-CIP		bdeboeck							
882	CIP113641.65	BT13.065				6	Uganda-CIP		bdeboeck							
883	CIP113641.68	BT13.068				6	Uganda-CIP		bdeboeck							
884	CIP113641.69	BT13.069				6	Uganda-CIP		bdeboeck							
885	CIP113641.7	BT13.007				6	Uganda-CIP		bdeboeck							
886	CIP113641.70	BT13.070				6	Uganda-CIP		bdeboeck							
887	CIP113641.76	BT13.076				6	Uganda-CIP		bdeboeck							
888	CIP113641.78	BT13.078				6	Uganda-CIP		bdeboeck							
889	CIP113641.80	BT13.080				6	Uganda-CIP		bdeboeck							
